county_code,estimate,pop,issue_id,county_name,state_code,state_name
09363,0.2731,29030,populism_compromise,NA,09,Bayern
09371,0.262,79698,populism_compromise,NA,09,Bayern
09372,0.294,99189,populism_compromise,NA,09,Bayern
09373,0.2451,103389,populism_compromise,NA,09,Bayern
09374,0.2669,72480,populism_compromise,NA,09,Bayern
09375,0.2403,149859,populism_compromise,NA,09,Bayern
09376,0.2837,116220,populism_compromise,NA,09,Bayern
09377,0.2712,54570,populism_compromise,NA,09,Bayern
09461,0.1986,54040,populism_compromise,NA,09,Bayern
09462,0.2207,54629,populism_compromise,NA,09,Bayern
09463,0.2272,27920,populism_compromise,NA,09,Bayern
09464,0.2716,30660,populism_compromise,NA,09,Bayern
09471,0.2525,113050,populism_compromise,NA,09,Bayern
09472,0.2498,80409,populism_compromise,NA,09,Bayern
09473,0.2618,63420,populism_compromise,NA,09,Bayern
09474,0.2285,89790,populism_compromise,NA,09,Bayern
09475,0.2655,71418,populism_compromise,NA,09,Bayern
09476,0.2699,50319,populism_compromise,NA,09,Bayern
09477,0.2576,54720,populism_compromise,NA,09,Bayern
09478,0.2706,50059,populism_compromise,NA,09,Bayern
09479,0.2827,53720,populism_compromise,NA,09,Bayern
09561,0.2599,27010,populism_compromise,NA,09,Bayern
09562,0.1732,87490,populism_compromise,NA,09,Bayern
09563,0.2319,102070,populism_compromise,NA,09,Bayern
09564,0.2224,421830,populism_compromise,NA,09,Bayern
09565,0.2258,26869,populism_compromise,NA,09,Bayern
09571,0.2573,146669,populism_compromise,NA,09,Bayern
09572,0.2059,104650,populism_compromise,NA,09,Bayern
09573,0.2242,90658,populism_compromise,NA,09,Bayern
09574,0.2209,131879,populism_compromise,NA,09,Bayern
09575,0.2551,75920,populism_compromise,NA,09,Bayern
09576,0.2358,98159,populism_compromise,NA,09,Bayern
09577,0.2607,70849,populism_compromise,NA,09,Bayern
09661,0.2321,53150,populism_compromise,NA,09,Bayern
09662,0.2855,36600,populism_compromise,NA,09,Bayern
09663,0.1861,106990,populism_compromise,NA,09,Bayern
09671,0.2287,135700,populism_compromise,NA,09,Bayern
09672,0.2591,79420,populism_compromise,NA,09,Bayern
09673,0.2563,59319,populism_compromise,NA,09,Bayern
09674,0.2628,62810,populism_compromise,NA,09,Bayern
09675,0.2409,68209,populism_compromise,NA,09,Bayern
09676,0.2494,99360,populism_compromise,NA,09,Bayern
09677,0.2372,97840,populism_compromise,NA,09,Bayern
09678,0.2428,87430,populism_compromise,NA,09,Bayern
09679,0.2088,124629,populism_compromise,NA,09,Bayern
09761,0.2321,239209,populism_compromise,NA,09,Bayern
09762,0.2711,31780,populism_compromise,NA,09,Bayern
09763,0.2471,47469,populism_compromise,NA,09,Bayern
09764,0.2588,28459,populism_compromise,NA,09,Bayern
09771,0.2313,103330,populism_compromise,NA,09,Bayern
09772,0.2357,203458,populism_compromise,NA,09,Bayern
09773,0.275,72630,populism_compromise,NA,09,Bayern
09774,0.2728,98810,populism_compromise,NA,09,Bayern
09775,0.2437,140890,populism_compromise,NA,09,Bayern
09776,0.2235,60640,populism_compromise,NA,09,Bayern
09777,0.2363,107670,populism_compromise,NA,09,Bayern
09778,0.2583,110440,populism_compromise,NA,09,Bayern
09779,0.2481,102259,populism_compromise,NA,09,Bayern
09780,0.2315,118339,populism_compromise,NA,09,Bayern
10041,0.2458,266580,populism_compromise,NA,10,Saarland
10042,0.2469,85339,populism_compromise,NA,10,Saarland
10043,0.265,106259,populism_compromise,NA,10,Saarland
10044,0.2477,166919,populism_compromise,NA,10,Saarland
10045,0.2349,117249,populism_compromise,NA,10,Saarland
10046,0.2268,67350,populism_compromise,NA,10,Saarland
11000,0.2049,2877040,populism_compromise,NA,11,Berlin
12051,0.299,52619,populism_compromise,NA,12,Brandenburg
12052,0.2874,70199,populism_compromise,NA,12,Brandenburg
12053,0.294,37299,populism_compromise,NA,12,Brandenburg
12054,0.1948,141419,populism_compromise,NA,12,Brandenburg
12060,0.2852,150689,populism_compromise,NA,12,Brandenburg
12061,0.2822,137897,populism_compromise,NA,12,Brandenburg
12062,0.3412,76598,populism_compromise,NA,12,Brandenburg
12063,0.2779,131400,populism_compromise,NA,12,Brandenburg
12064,0.3006,156299,populism_compromise,NA,12,Brandenburg
12065,0.2767,173409,populism_compromise,NA,12,Brandenburg
12066,0.3419,84640,populism_compromise,NA,12,Brandenburg
12067,0.3067,140680,populism_compromise,NA,12,Brandenburg
12068,0.3263,76139,populism_compromise,NA,12,Brandenburg
12069,0.2426,172380,populism_compromise,NA,12,Brandenburg
12070,0.3405,57570,populism_compromise,NA,12,Brandenburg
12071,0.3353,85910,populism_compromise,NA,12,Brandenburg
12072,0.2909,134829,populism_compromise,NA,12,Brandenburg
12073,0.3406,93659,populism_compromise,NA,12,Brandenburg
13003,0.2495,164880,populism_compromise,NA,13,Mecklenburg-Vorpommern
13004,0.2684,72617,populism_compromise,NA,13,Mecklenburg-Vorpommern
13071,0.345,202180,populism_compromise,NA,13,Mecklenburg-Vorpommern
13072,0.3097,173409,populism_compromise,NA,13,Mecklenburg-Vorpommern
13073,0.3392,176660,populism_compromise,NA,13,Mecklenburg-Vorpommern
13074,0.3096,123820,populism_compromise,NA,13,Mecklenburg-Vorpommern
13075,0.3427,183619,populism_compromise,NA,13,Mecklenburg-Vorpommern
13076,0.3269,168749,populism_compromise,NA,13,Mecklenburg-Vorpommern
14511,0.284,179869,populism_compromise,NA,14,Sachsen
14521,0.3457,256619,populism_compromise,NA,14,Sachsen
14522,0.3424,234230,populism_compromise,NA,14,Sachsen
14523,0.3329,176370,populism_compromise,NA,14,Sachsen
14524,0.3252,245410,populism_compromise,NA,14,Sachsen
14612,0.2324,417710,populism_compromise,NA,14,Sachsen
14625,0.3461,230770,populism_compromise,NA,14,Sachsen
14626,0.3597,191430,populism_compromise,NA,14,Sachsen
14627,0.3322,189320,populism_compromise,NA,14,Sachsen
14628,0.343,189300,populism_compromise,NA,14,Sachsen
14713,0.2213,447458,populism_compromise,NA,14,Sachsen
14729,0.3111,203470,populism_compromise,NA,14,Sachsen
14730,0.3414,156279,populism_compromise,NA,14,Sachsen
15001,0.3073,57237,populism_compromise,NA,15,Sachsen-Anhalt
15002,0.2621,180650,populism_compromise,NA,15,Sachsen-Anhalt
15003,0.2688,195180,populism_compromise,NA,15,Sachsen-Anhalt
15081,0.3384,60540,populism_compromise,NA,15,Sachsen-Anhalt
15082,0.353,124749,populism_compromise,NA,15,Sachsen-Anhalt
15083,0.339,132660,populism_compromise,NA,15,Sachsen-Anhalt
15084,0.3586,141328,populism_compromise,NA,15,Sachsen-Anhalt
15085,0.3324,168599,populism_compromise,NA,15,Sachsen-Anhalt
15086,0.333,66818,populism_compromise,NA,15,Sachsen-Anhalt
15087,0.3744,105699,populism_compromise,NA,15,Sachsen-Anhalt
15088,0.3381,145559,populism_compromise,NA,15,Sachsen-Anhalt
15089,0.3664,148968,populism_compromise,NA,15,Sachsen-Anhalt
15090,0.3483,82319,populism_compromise,NA,15,Sachsen-Anhalt
15091,0.3355,97760,populism_compromise,NA,15,Sachsen-Anhalt
16051,0.2512,175610,populism_compromise,NA,16,Thüringen
16052,0.3302,69397,populism_compromise,NA,16,Thüringen
16053,0.1946,83998,populism_compromise,NA,16,Thüringen
16054,0.3054,22790,populism_compromise,NA,16,Thüringen
16055,0.2268,46019,populism_compromise,NA,16,Thüringen
16061,0.2964,74657,populism_compromise,NA,16,Thüringen
16062,0.3339,60800,populism_compromise,NA,16,Thüringen
16063,0.3336,123980,populism_compromise,NA,16,Thüringen
16064,0.338,75689,populism_compromise,NA,16,Thüringen
16065,0.3638,55168,populism_compromise,NA,16,Thüringen
16066,0.3373,95530,populism_compromise,NA,16,Thüringen
16067,0.3327,109149,populism_compromise,NA,16,Thüringen
16068,0.3411,50200,populism_compromise,NA,16,Thüringen
16069,0.3583,44708,populism_compromise,NA,16,Thüringen
16070,0.319,83119,populism_compromise,NA,16,Thüringen
16071,0.3177,61068,populism_compromise,NA,16,Thüringen
16072,0.3521,40080,populism_compromise,NA,16,Thüringen
16073,0.3438,78840,populism_compromise,NA,16,Thüringen
16074,0.3044,63169,populism_compromise,NA,16,Thüringen
16075,0.3552,58190,populism_compromise,NA,16,Thüringen
16076,0.3358,74176,populism_compromise,NA,16,Thüringen
16077,0.3576,67857,populism_compromise,NA,16,Thüringen
01001,0.0967,73059,justice_society,NA,01,Schleswig-Holstein
01002,0.1117,200938,justice_society,NA,01,Schleswig-Holstein
01003,0.0991,172750,justice_society,NA,01,Schleswig-Holstein
01004,0.0991,57709,justice_society,NA,01,Schleswig-Holstein
01051,0.0914,104960,justice_society,NA,01,Schleswig-Holstein
01053,0.1041,160319,justice_society,NA,01,Schleswig-Holstein
01054,0.0861,133879,justice_society,NA,01,Schleswig-Holstein
01055,0.1004,163410,justice_society,NA,01,Schleswig-Holstein
01056,0.1229,256320,justice_society,NA,01,Schleswig-Holstein
01057,0.1104,101237,justice_society,NA,01,Schleswig-Holstein
01058,0.1034,219130,justice_society,NA,01,Schleswig-Holstein
01059,0.0935,158429,justice_society,NA,01,Schleswig-Holstein
01060,0.107,218370,justice_society,NA,01,Schleswig-Holstein
01061,0.1004,103118,justice_society,NA,01,Schleswig-Holstein
01062,0.1273,189950,justice_society,NA,01,Schleswig-Holstein
02000,0.1191,1431449,justice_society,NA,02,Hamburg
03101,0.1233,205239,justice_society,NA,03,Niedersachsen
03102,0.0889,77790,justice_society,NA,03,Niedersachsen
03103,0.1104,97718,justice_society,NA,03,Niedersachsen
03151,0.1026,133790,justice_society,NA,03,Niedersachsen
03153,0.0902,101169,justice_society,NA,03,Niedersachsen
03154,0.0976,65960,justice_society,NA,03,Niedersachsen
03155,0.091,98348,justice_society,NA,03,Niedersachsen
03157,0.1106,103039,justice_society,NA,03,Niedersachsen
03158,0.1085,89210,justice_society,NA,03,Niedersachsen
03159,0.0995,264509,justice_society,NA,03,Niedersachsen
03241,0.1145,906040,justice_society,NA,03,Niedersachsen
03251,0.0974,171960,justice_society,NA,03,Niedersachsen
03252,0.0939,118300,justice_society,NA,03,Niedersachsen
03254,0.1033,213250,justice_society,NA,03,Niedersachsen
03255,0.0865,46808,justice_society,NA,03,Niedersachsen
03256,0.0889,91910,justice_society,NA,03,Niedersachsen
03257,0.1049,122649,justice_society,NA,03,Niedersachsen
03351,0.0946,133689,justice_society,NA,03,Niedersachsen
03352,0.0948,158580,justice_society,NA,03,Niedersachsen
03353,0.1248,206350,justice_society,NA,03,Niedersachsen
03354,0.0735,32870,justice_society,NA,03,Niedersachsen
03355,0.0976,137748,justice_society,NA,03,Niedersachsen
03356,0.1079,86750,justice_society,NA,03,Niedersachsen
03357,0.0965,126640,justice_society,NA,03,Niedersachsen
03358,0.0848,109940,justice_society,NA,03,Niedersachsen
03359,0.1064,160609,justice_society,NA,03,Niedersachsen
03360,0.0865,67119,justice_society,NA,03,Niedersachsen
03361,0.1022,103949,justice_society,NA,03,Niedersachsen
03401,0.1026,60269,justice_society,NA,03,Niedersachsen
03402,0.0837,33740,justice_society,NA,03,Niedersachsen
03403,0.1191,137520,justice_society,NA,03,Niedersachsen
03404,0.1168,131920,justice_society,NA,03,Niedersachsen
03405,0.0937,57309,justice_society,NA,03,Niedersachsen
03451,0.1059,97370,justice_society,NA,03,Niedersachsen
03452,0.0891,149360,justice_society,NA,03,Niedersachsen
03453,0.1201,132860,justice_society,NA,03,Niedersachsen
03454,0.1315,258588,justice_society,NA,03,Niedersachsen
03455,0.0969,76138,justice_society,NA,03,Niedersachsen
03456,0.1134,108910,justice_society,NA,03,Niedersachsen
03457,0.0944,131319,justice_society,NA,03,Niedersachsen
03458,0.0999,100970,justice_society,NA,03,Niedersachsen
03459,0.1111,281299,justice_society,NA,03,Niedersachsen
03460,0.1295,108539,justice_society,NA,03,Niedersachsen
03461,0.0818,66500,justice_society,NA,03,Niedersachsen
03462,0.0898,40450,justice_society,NA,03,Niedersachsen
04011,0.1044,459569,justice_society,NA,04,Bremen
04012,0.0761,91190,justice_society,NA,04,Bremen
05111,0.1435,494379,justice_society,NA,05,Nordrhein-Westfalen
05112,0.1013,396399,justice_society,NA,05,Nordrhein-Westfalen
05113,0.1273,456090,justice_society,NA,05,Nordrhein-Westfalen
05114,0.1224,183150,justice_society,NA,05,Nordrhein-Westfalen
05116,0.1221,209240,justice_society,NA,05,Nordrhein-Westfalen
05117,0.1443,136159,justice_society,NA,05,Nordrhein-Westfalen
05119,0.1242,168609,justice_society,NA,05,Nordrhein-Westfalen
05120,0.1181,87630,justice_society,NA,05,Nordrhein-Westfalen
05122,0.1323,129150,justice_society,NA,05,Nordrhein-Westfalen
05124,0.1189,281750,justice_society,NA,05,Nordrhein-Westfalen
05154,0.1152,249330,justice_society,NA,05,Nordrhein-Westfalen
05158,0.1411,391600,justice_society,NA,05,Nordrhein-Westfalen
05162,0.155,363609,justice_society,NA,05,Nordrhein-Westfalen
05166,0.1332,236760,justice_society,NA,05,Nordrhein-Westfalen
05170,0.1165,366350,justice_society,NA,05,Nordrhein-Westfalen
05314,0.1483,255340,justice_society,NA,05,Nordrhein-Westfalen
05315,0.1307,826138,justice_society,NA,05,Nordrhein-Westfalen
05316,0.1363,131209,justice_society,NA,05,Nordrhein-Westfalen
05334,0.1234,469839,justice_society,NA,05,Nordrhein-Westfalen
05358,0.1212,217318,justice_society,NA,05,Nordrhein-Westfalen
05362,0.1363,377210,justice_society,NA,05,Nordrhein-Westfalen
05366,0.116,153957,justice_society,NA,05,Nordrhein-Westfalen
05370,0.1261,206060,justice_society,NA,05,Nordrhein-Westfalen
05374,0.1186,215500,justice_society,NA,05,Nordrhein-Westfalen
05378,0.1497,225389,justice_society,NA,05,Nordrhein-Westfalen
05382,0.1352,479918,justice_society,NA,05,Nordrhein-Westfalen
05512,0.1275,92230,justice_society,NA,05,Nordrhein-Westfalen
05513,0.105,204358,justice_society,NA,05,Nordrhein-Westfalen
05515,0.1428,244379,justice_society,NA,05,Nordrhein-Westfalen
05554,0.1421,293559,justice_society,NA,05,Nordrhein-Westfalen
05558,0.1432,173229,justice_society,NA,05,Nordrhein-Westfalen
05562,0.1216,498790,justice_society,NA,05,Nordrhein-Westfalen
05566,0.1301,350940,justice_society,NA,05,Nordrhein-Westfalen
05570,0.1273,220119,justice_society,NA,05,Nordrhein-Westfalen
05711,0.1183,261638,justice_society,NA,05,Nordrhein-Westfalen
05754,0.1234,283929,justice_society,NA,05,Nordrhein-Westfalen
05758,0.1172,200308,justice_society,NA,05,Nordrhein-Westfalen
05762,0.1224,106409,justice_society,NA,05,Nordrhein-Westfalen
05766,0.1104,275050,justice_society,NA,05,Nordrhein-Westfalen
05770,0.1059,252849,justice_society,NA,05,Nordrhein-Westfalen
05774,0.1313,246869,justice_society,NA,05,Nordrhein-Westfalen
05911,0.127,288336,justice_society,NA,05,Nordrhein-Westfalen
05913,0.1197,479849,justice_society,NA,05,Nordrhein-Westfalen
05914,0.1113,147939,justice_society,NA,05,Nordrhein-Westfalen
05915,0.1153,139160,justice_society,NA,05,Nordrhein-Westfalen
05916,0.1122,121170,justice_society,NA,05,Nordrhein-Westfalen
05954,0.1272,254480,justice_society,NA,05,Nordrhein-Westfalen
05958,0.1286,207979,justice_society,NA,05,Nordrhein-Westfalen
05962,0.1094,328500,justice_society,NA,05,Nordrhein-Westfalen
05966,0.1489,102389,justice_society,NA,05,Nordrhein-Westfalen
05970,0.1151,220580,justice_society,NA,05,Nordrhein-Westfalen
05974,0.1189,235970,justice_society,NA,05,Nordrhein-Westfalen
05978,0.1201,317210,justice_society,NA,05,Nordrhein-Westfalen
06411,0.1204,127979,justice_society,NA,06,Hessen
06412,0.129,597609,justice_society,NA,06,Hessen
06413,0.1017,99069,justice_society,NA,06,Hessen
06414,0.1172,227179,justice_society,NA,06,Hessen
06431,0.123,216990,justice_society,NA,06,Hessen
06432,0.1249,239650,justice_society,NA,06,Hessen
06433,0.1122,207629,justice_society,NA,06,Hessen
06434,0.1504,185918,justice_society,NA,06,Hessen
06435,0.1209,331278,justice_society,NA,06,Hessen
06436,0.1625,186098,justice_society,NA,06,Hessen
06437,0.1016,72738,justice_society,NA,06,Hessen
06438,0.1376,279980,justice_society,NA,06,Hessen
06439,0.1289,145950,justice_society,NA,06,Hessen
06440,0.1212,243628,justice_society,NA,06,Hessen
06531,0.1099,208319,justice_society,NA,06,Hessen
06532,0.1044,199139,justice_society,NA,06,Hessen
06533,0.1173,135369,justice_society,NA,06,Hessen
06534,0.1038,192769,justice_society,NA,06,Hessen
06535,0.097,76080,justice_society,NA,06,Hessen
06611,0.107,154678,justice_society,NA,06,Hessen
06631,0.1305,172739,justice_society,NA,06,Hessen
06632,0.0979,91350,justice_society,NA,06,Hessen
06633,0.1046,183390,justice_society,NA,06,Hessen
06634,0.0983,140610,justice_society,NA,06,Hessen
06635,0.0962,120687,justice_society,NA,06,Hessen
06636,0.0919,73670,justice_society,NA,06,Hessen
07111,0.1235,88360,justice_society,NA,07,Rheinland-Pfalz
07131,0.1233,101120,justice_society,NA,07,Rheinland-Pfalz
07132,0.113,102459,justice_society,NA,07,Rheinland-Pfalz
07133,0.1059,130140,justice_society,NA,07,Rheinland-Pfalz
07134,0.093,61340,justice_society,NA,07,Rheinland-Pfalz
07135,0.1146,44419,justice_society,NA,07,Rheinland-Pfalz
07137,0.121,170840,justice_society,NA,07,Rheinland-Pfalz
07138,0.1146,146989,justice_society,NA,07,Rheinland-Pfalz
07140,0.1105,80219,justice_society,NA,07,Rheinland-Pfalz
07141,0.1032,96148,justice_society,NA,07,Rheinland-Pfalz
07143,0.1161,164800,justice_society,NA,07,Rheinland-Pfalz
07211,0.1118,78790,justice_society,NA,07,Rheinland-Pfalz
07231,0.1065,86359,justice_society,NA,07,Rheinland-Pfalz
07232,0.0989,76160,justice_society,NA,07,Rheinland-Pfalz
07233,0.1069,42960,justice_society,NA,07,Rheinland-Pfalz
07235,0.1181,114170,justice_society,NA,07,Rheinland-Pfalz
07311,0.1187,31139,justice_society,NA,07,Rheinland-Pfalz
07312,0.1015,77400,justice_society,NA,07,Rheinland-Pfalz
07313,0.1136,32430,justice_society,NA,07,Rheinland-Pfalz
07314,0.1064,131890,justice_society,NA,07,Rheinland-Pfalz
07315,0.1415,179579,justice_society,NA,07,Rheinland-Pfalz
07316,0.1248,35699,justice_society,NA,07,Rheinland-Pfalz
07317,0.0965,24629,justice_society,NA,07,Rheinland-Pfalz
07318,0.1232,32439,justice_society,NA,07,Rheinland-Pfalz
07319,0.1088,63798,justice_society,NA,07,Rheinland-Pfalz
07320,0.1062,21069,justice_society,NA,07,Rheinland-Pfalz
07331,0.1197,100448,justice_society,NA,07,Rheinland-Pfalz
07332,0.1263,105519,justice_society,NA,07,Rheinland-Pfalz
07333,0.0919,54839,justice_society,NA,07,Rheinland-Pfalz
07334,0.1216,101750,justice_society,NA,07,Rheinland-Pfalz
07335,0.1137,80510,justice_society,NA,07,Rheinland-Pfalz
07336,0.0944,51519,justice_society,NA,07,Rheinland-Pfalz
07337,0.1097,86429,justice_society,NA,07,Rheinland-Pfalz
07338,0.1438,120469,justice_society,NA,07,Rheinland-Pfalz
07339,0.1299,162090,justice_society,NA,07,Rheinland-Pfalz
07340,0.116,70380,justice_society,NA,07,Rheinland-Pfalz
08111,0.1509,491688,justice_society,NA,08,Baden-Württemberg
08115,0.1466,307670,justice_society,NA,08,Baden-Württemberg
08116,0.1463,424439,justice_society,NA,08,Baden-Württemberg
08117,0.1277,202899,justice_society,NA,08,Baden-Württemberg
08118,0.1492,419539,justice_society,NA,08,Baden-Württemberg
08119,0.1341,348199,justice_society,NA,08,Baden-Württemberg
08121,0.1116,98758,justice_society,NA,08,Baden-Württemberg
08125,0.1285,277729,justice_society,NA,08,Baden-Württemberg
08126,0.1164,86800,justice_society,NA,08,Baden-Württemberg
08127,0.105,153139,justice_society,NA,08,Baden-Württemberg
08128,0.1178,102158,justice_society,NA,08,Baden-Württemberg
08135,0.1084,104168,justice_society,NA,08,Baden-Württemberg
08136,0.1269,249820,justice_society,NA,08,Baden-Württemberg
08211,0.1229,39410,justice_society,NA,08,Baden-Württemberg
08212,0.1283,250818,justice_society,NA,08,Baden-Württemberg
08215,0.137,360119,justice_society,NA,08,Baden-Württemberg
08216,0.1229,183560,justice_society,NA,08,Baden-Württemberg
08221,0.1286,122388,justice_society,NA,08,Baden-Württemberg
08222,0.1145,254158,justice_society,NA,08,Baden-Württemberg
08225,0.1129,112068,justice_society,NA,08,Baden-Württemberg
08226,0.1374,444820,justice_society,NA,08,Baden-Württemberg
08231,0.1125,100780,justice_society,NA,08,Baden-Württemberg
08235,0.121,123747,justice_society,NA,08,Baden-Württemberg
08236,0.1347,155600,justice_society,NA,08,Baden-Württemberg
08237,0.1148,91669,justice_society,NA,08,Baden-Württemberg
08311,0.1205,183790,justice_society,NA,08,Baden-Württemberg
08315,0.1151,212609,justice_society,NA,08,Baden-Württemberg
08316,0.1224,129680,justice_society,NA,08,Baden-Württemberg
08317,0.1145,348819,justice_society,NA,08,Baden-Württemberg
08325,0.1179,106889,justice_society,NA,08,Baden-Württemberg
08326,0.1147,167079,justice_society,NA,08,Baden-Württemberg
08327,0.1185,109820,justice_society,NA,08,Baden-Württemberg
08335,0.1192,229378,justice_society,NA,08,Baden-Württemberg
08336,0.1003,183739,justice_society,NA,08,Baden-Württemberg
08337,0.1027,131348,justice_society,NA,08,Baden-Württemberg
08415,0.1246,229939,justice_society,NA,08,Baden-Württemberg
08416,0.132,181630,justice_society,NA,08,Baden-Württemberg
08417,0.1199,153178,justice_society,NA,08,Baden-Württemberg
08421,0.1297,99258,justice_society,NA,08,Baden-Württemberg
08425,0.136,154629,justice_society,NA,08,Baden-Württemberg
08426,0.1322,157609,justice_society,NA,08,Baden-Württemberg
08435,0.1341,173740,justice_society,NA,08,Baden-Württemberg
08436,0.1218,224130,justice_society,NA,08,Baden-Württemberg
08437,0.115,100679,justice_society,NA,08,Baden-Württemberg
09161,0.1237,107309,justice_society,NA,09,Bayern
09162,0.162,1204599,justice_society,NA,09,Bayern
09163,0.1358,47139,justice_society,NA,09,Bayern
09171,0.1211,85190,justice_society,NA,09,Bayern
09172,0.1122,78999,justice_society,NA,09,Bayern
09173,0.1279,98570,justice_society,NA,09,Bayern
09174,0.1434,116917,justice_society,NA,09,Bayern
09175,0.1545,107569,justice_society,NA,09,Bayern
09176,0.1494,101639,justice_society,NA,09,Bayern
09177,0.1383,105070,justice_society,NA,09,Bayern
09178,0.1352,141409,justice_society,NA,09,Bayern
09179,0.155,169439,justice_society,NA,09,Bayern
09180,0.1307,68479,justice_society,NA,09,Bayern
09181,0.1366,91150,justice_society,NA,09,Bayern
09182,0.1375,73129,justice_society,NA,09,Bayern
09183,0.1281,91369,justice_society,NA,09,Bayern
09184,0.1666,273920,justice_society,NA,09,Bayern
09185,0.1317,73540,justice_society,NA,09,Bayern
09186,0.1375,98720,justice_society,NA,09,Bayern
09187,0.1337,199170,justice_society,NA,09,Bayern
09188,0.1564,105929,justice_society,NA,09,Bayern
09189,0.1148,134250,justice_society,NA,09,Bayern
09190,0.1312,104680,justice_society,NA,09,Bayern
09261,0.1341,48860,justice_society,NA,09,Bayern
09262,0.1237,37530,justice_society,NA,09,Bayern
09263,0.1143,32100,justice_society,NA,09,Bayern
09271,0.1171,92270,justice_society,NA,09,Bayern
09272,0.1159,60499,justice_society,NA,09,Bayern
09273,0.1204,95689,justice_society,NA,09,Bayern
09274,0.1231,123739,justice_society,NA,09,Bayern
09275,0.1225,153999,justice_society,NA,09,Bayern
09276,0.1085,59949,justice_society,NA,09,Bayern
09277,0.113,92870,justice_society,NA,09,Bayern
09278,0.1305,78039,justice_society,NA,09,Bayern
09279,0.1131,76090,justice_society,NA,09,Bayern
09361,0.1234,29380,justice_society,NA,09,Bayern
09362,0.1425,117520,justice_society,NA,09,Bayern
09363,0.1209,29030,justice_society,NA,09,Bayern
09371,0.1181,79698,justice_society,NA,09,Bayern
09372,0.1195,99189,justice_society,NA,09,Bayern
09373,0.1333,103389,justice_society,NA,09,Bayern
09374,0.1232,72480,justice_society,NA,09,Bayern
09375,0.1382,149859,justice_society,NA,09,Bayern
09376,0.1215,116220,justice_society,NA,09,Bayern
09377,0.1206,54570,justice_society,NA,09,Bayern
09461,0.1383,54040,justice_society,NA,09,Bayern
09462,0.1275,54629,justice_society,NA,09,Bayern
09463,0.1234,27920,justice_society,NA,09,Bayern
09464,0.1178,30660,justice_society,NA,09,Bayern
09471,0.1448,113050,justice_society,NA,09,Bayern
09472,0.1258,80409,justice_society,NA,09,Bayern
09473,0.1208,63420,justice_society,NA,09,Bayern
09474,0.1441,89790,justice_society,NA,09,Bayern
09475,0.1211,71418,justice_society,NA,09,Bayern
09476,0.123,50319,justice_society,NA,09,Bayern
09477,0.12,54720,justice_society,NA,09,Bayern
09478,0.1243,50059,justice_society,NA,09,Bayern
09479,0.11,53720,justice_society,NA,09,Bayern
09561,0.1102,27010,justice_society,NA,09,Bayern
09562,0.1475,87490,justice_society,NA,09,Bayern
09563,0.1269,102070,justice_society,NA,09,Bayern
09564,0.1329,421830,justice_society,NA,09,Bayern
09565,0.1418,26869,justice_society,NA,09,Bayern
09571,0.1235,146669,justice_society,NA,09,Bayern
09572,0.1444,104650,justice_society,NA,09,Bayern
09573,0.1443,90658,justice_society,NA,09,Bayern
09574,0.1333,131879,justice_society,NA,09,Bayern
09575,0.1168,75920,justice_society,NA,09,Bayern
09576,0.1334,98159,justice_society,NA,09,Bayern
09577,0.1106,70849,justice_society,NA,09,Bayern
09661,0.1368,53150,justice_society,NA,09,Bayern
09662,0.1109,36600,justice_society,NA,09,Bayern
09663,0.1368,106990,justice_society,NA,09,Bayern
09671,0.1483,135700,justice_society,NA,09,Bayern
09672,0.1244,79420,justice_society,NA,09,Bayern
09673,0.1304,59319,justice_society,NA,09,Bayern
09674,0.1291,62810,justice_society,NA,09,Bayern
09675,0.1281,68209,justice_society,NA,09,Bayern
09676,0.1345,99360,justice_society,NA,09,Bayern
09677,0.1299,97840,justice_society,NA,09,Bayern
09678,0.1422,87430,justice_society,NA,09,Bayern
09679,0.1448,124629,justice_society,NA,09,Bayern
09761,0.1261,239209,justice_society,NA,09,Bayern
09762,0.126,31780,justice_society,NA,09,Bayern
09763,0.1215,47469,justice_society,NA,09,Bayern
09764,0.1223,28459,justice_society,NA,09,Bayern
09771,0.1486,103330,justice_society,NA,09,Bayern
09772,0.1405,203458,justice_society,NA,09,Bayern
09773,0.1231,72630,justice_society,NA,09,Bayern
09774,0.1248,98810,justice_society,NA,09,Bayern
09775,0.1329,140890,justice_society,NA,09,Bayern
09776,0.1262,60640,justice_society,NA,09,Bayern
09777,0.1259,107670,justice_society,NA,09,Bayern
09778,0.1317,110440,justice_society,NA,09,Bayern
09779,0.1341,102259,justice_society,NA,09,Bayern
09780,0.1267,118339,justice_society,NA,09,Bayern
10041,0.105,266580,justice_society,NA,10,Saarland
10042,0.1102,85339,justice_society,NA,10,Saarland
10043,0.1083,106259,justice_society,NA,10,Saarland
10044,0.1161,166919,justice_society,NA,10,Saarland
10045,0.122,117249,justice_society,NA,10,Saarland
10046,0.1256,67350,justice_society,NA,10,Saarland
11000,0.1135,2877040,justice_society,NA,11,Berlin
12051,0.0735,52619,justice_society,NA,12,Brandenburg
12052,0.094,70199,justice_society,NA,12,Brandenburg
12053,0.0782,37299,justice_society,NA,12,Brandenburg
12054,0.1148,141419,justice_society,NA,12,Brandenburg
12060,0.0855,150689,justice_society,NA,12,Brandenburg
12061,0.0854,137897,justice_society,NA,12,Brandenburg
12062,0.0727,76598,justice_society,NA,12,Brandenburg
12063,0.0892,131400,justice_society,NA,12,Brandenburg
